File Name,Mean (V),Median (V),Min (V),Max (V),Std Dev (V)
C3_2CC_4.bin,-1.7452267733864566,0.0,-437.5,371.09375,25.794974339461596
C3_2CC_3.bin,-1.7304770509429872,0.0,-296.875,312.5,25.814819267854276
C3_2CC_30.bin,-1.3753960887456815,0.0,-488.28125,433.59375,26.71765774056192
C3_2CC_7.bin,-1.609298050633552,0.0,-500.0,433.59375,25.785940573973765
C3_2CC_5.bin,-1.512055363239264,0.0,-410.15625,351.5625,25.712636629360098
C3_2CC_8.bin,-1.4774436188451008,0.0,-406.25,351.5625,25.6176068521049
C3_2CC_6.bin,-1.609298050633552,0.0,-500.0,433.59375,25.785940573973765
C3_2CC_9.bin,-1.4806056968071573,0.0,-429.6875,375.0,25.67560524815392
C3_2LGCC_11.bin,-2.535144242385935,-3.90625,-82.03125,82.03125,19.307433900146563
C3_2LGCC_10.bin,-2.609673802693986,-3.90625,-85.9375,82.03125,19.369438402498467
C3_2LGCC_12.bin,-2.6012361254238483,-3.90625,-82.03125,82.03125,19.12532800632499
C3_2LGCC_15.bin,-2.4186872628730622,-3.90625,-167.96875,89.84375,19.354074003091284
C3_2LGCC_13.bin,-2.437119825562184,-3.90625,-85.9375,89.84375,19.065426027926808
C3_2LGCC_1.bin,-2.0393840177744194,-3.90625,-140.625,109.375,18.43236208659041
C3_2LGCC_14.bin,-1.911299154833989,0.0,-214.84375,203.125,19.393334947826197
C3_2LGCC_17.bin,-2.451639834410189,-3.90625,-85.9375,82.03125,20.108533029807663
C3_2LGCC_16.bin,-2.380491908255778,-3.90625,-187.5,144.53125,19.99904430921497
C3_2LGCC_19.bin,-2.6230761064456924,-3.90625,-93.75,85.9375,19.907973910249122
C3_2LGCC_18.bin,-2.5258740486669287,-3.90625,-128.90625,85.9375,20.11772854033533
C3_2LGCC_20.bin,-2.5834481672117953,-3.90625,-121.09375,97.65625,19.45777786204742
C3_2LGCC_2.bin,-2.1063334201015236,-3.90625,-183.59375,113.28125,15.79492021212189
C3_2LGCC_22.bin,-2.297450052826001,-3.90625,-101.5625,78.125,19.329633213379847
C3_2LGCC_21.bin,-2.3568954777012667,-3.90625,-89.84375,89.84375,19.511578344433367
C3_2LGCC_23.bin,-2.468398378805832,-3.90625,-253.90625,246.09375,19.36168268445953
C3_2LGCC_26.bin,-2.371283049629438,-3.90625,-93.75,78.125,18.791262542282443
C3_2LGCC_24.bin,-2.6201664009031425,-3.90625,-85.9375,85.9375,18.88510716004206
C3_2LGCC_27.bin,-2.1999674944323675,-3.90625,-82.03125,82.03125,17.81894531490104
C3_2LGCC_25.bin,-2.3285051431842656,-3.90625,-85.9375,82.03125,18.82768000263523
C3_2LGCC_3.bin,-2.083590211473023,-3.90625,-144.53125,121.09375,15.944570628519664
C3_2LGCC_28.bin,-2.1999674944323675,-3.90625,-82.03125,82.03125,17.81894531490104
C3_2LGCC_29.bin,-2.3562528265710987,-3.90625,-187.5,121.09375,19.561999220583658
C3_2LGCC_30.bin,-2.3358317567375653,-3.90625,-97.65625,109.375,20.255462630352365
C3_2LGCC_5.bin,-2.3920264217015053,-3.90625,-187.5,136.71875,15.88625340852676
C3_2LGCC_4.bin,-2.40663706584568,-3.90625,-238.28125,152.34375,15.78547594818448
C3_2LGCC_6.bin,-2.279819143704725,-3.90625,-152.34375,105.46875,16.088558043814075
C3_2LGCC_7.bin,-2.447402243644878,-3.90625,-183.59375,167.96875,18.505406439075863
C3_2LGCC_9.bin,-2.4906712215007625,-3.90625,-82.03125,82.03125,19.124206124927586
C3_2LGCC_8.bin,-2.166949290439394,-3.90625,-128.90625,113.28125,18.959171415793765
C3_2LGS_11.bin,-2.3175828086570633,-3.90625,-54.6875,46.875,3.142349273721696
C3_2LGS_1.bin,-2.196363178732104,-3.90625,-54.6875,54.6875,3.1227027995366474
C3_2LGS_10.bin,-2.1531938215681303,-3.90625,-70.3125,66.40625,3.1258626683309454
C3_2LGS_13.bin,-2.0965870004082463,-3.90625,-74.21875,66.40625,3.1216238626837205
C3_2LGS_12.bin,-2.1525660158744033,-3.90625,-74.21875,82.03125,3.141631934550189
C3_2LGS_15.bin,-2.21671822544041,-3.90625,-74.21875,105.46875,3.1332266527489154
C3_2LGS_14.bin,-2.1837570591769224,-3.90625,-58.59375,50.78125,3.115138999560828
C3_2LGS_17.bin,-2.28644489639023,-3.90625,-70.3125,66.40625,3.126531879709324
C3_2LGS_16.bin,-2.3504912345542452,-3.90625,-82.03125,62.5,3.1355754722491493
C3_2LGS_18.bin,-2.305726774311562,-3.90625,-58.59375,50.78125,3.1224524542109906
C3_2LGS_2.bin,-2.2357442149178146,-3.90625,-97.65625,70.3125,3.123981410314735
C3_2LGS_19.bin,-2.3447608960877955,-3.90625,-50.78125,42.96875,3.132033950703664
C3_2LGS_21.bin,-2.3584983941675772,-3.90625,-46.875,50.78125,3.15383111950405
C3_2LGS_23.bin,-2.413044825017122,-3.90625,-58.59375,50.78125,3.119857721488297
C3_2LGS_20.bin,-2.3390180562011844,-3.90625,-93.75,85.9375,3.1491448795960126
C3_2LGS_22.bin,-2.4469275803481274,-3.90625,-78.125,62.5,3.1687349894330192
C3_2LGS_25.bin,-2.277254789894132,-3.90625,-46.875,39.0625,3.1078039278159277
C3_2LGS_26.bin,-2.349371966780426,-3.90625,-82.03125,74.21875,3.1293611169099913
C3_2LGS_24.bin,-2.3399025316775988,-3.90625,-42.96875,50.78125,3.1306962324697825
C3_2LGS_27.bin,-2.314133588700676,-3.90625,-82.03125,78.125,3.1291889547894014
C3_2LGS_29.bin,-2.3241741824371247,-3.90625,-70.3125,58.59375,3.1538851726405133
C3_2LGS_5.bin,-2.2829913790706624,-3.90625,-50.78125,58.59375,3.1284404457415227
C3_2LGS_3.bin,-2.2617166966417384,-3.90625,-54.6875,54.6875,3.122200322573384
C3_2LGS_30.bin,-2.195254849700926,-3.90625,-62.5,46.875,3.1311859146784973
C3_2LGS_4.bin,-2.273015636451301,-3.90625,-85.9375,82.03125,3.124934966768516
C3_2LGS_6.bin,-2.2667825064927376,-3.90625,-93.75,93.75,3.1218846587579177
C3_2LGS_28.bin,-2.285543231461094,-3.90625,-50.78125,35.15625,3.1399043273620255
C3_2LGS_9.bin,-2.2550350782348874,-3.90625,-78.125,78.125,3.1306941807646287
C3_2LLCC_1.bin,-2.7841365904166713,-3.90625,-101.5625,82.03125,17.273976679422123
C3_2LLCC_10.bin,-2.7799751801804686,-3.90625,-121.09375,93.75,16.767235393032525
C3_2LLCC_12.bin,-2.805543709765429,-3.90625,-74.21875,70.3125,16.31043167046565
C3_2LGS_7.bin,-2.1759659397307534,-3.90625,-58.59375,50.78125,3.102704763903271
C3_2LLCC_11.bin,-3.1092993101516333,-3.90625,-78.125,85.9375,16.510582180800174
C3_2LGS_8.bin,-2.1438005669944107,-3.90625,-50.78125,46.875,3.1059094259833526
C3_2LLCC_13.bin,-2.816618405350848,-3.90625,-78.125,89.84375,16.214713476770424
C3_2LLCC_14.bin,-2.8711562414740315,-3.90625,-82.03125,78.125,16.02524009430723
C3_2LLCC_15.bin,-2.96474109146299,-3.90625,-117.1875,89.84375,16.012645462671998
C3_2LLCC_20.bin,-2.6706447914983142,-3.90625,-78.125,74.21875,16.066755300297327
C3_2LLCC_18.bin,-3.1209287562567107,-3.90625,-74.21875,66.40625,16.385766841973684
C3_2LLCC_17.bin,-3.001990244841814,-3.90625,-74.21875,70.3125,16.208482457493748
C3_2LLCC_16.bin,-2.737389483070277,-3.90625,-78.125,66.40625,16.17810420268979
C3_2LLCC_2.bin,-2.953229627510685,-3.90625,-78.125,74.21875,17.300073511899154
C3_2LLCC_19.bin,-2.973171346014907,-3.90625,-70.3125,74.21875,16.34158640413975
C3_2LLCC_25.bin,-2.5482359639805083,-3.90625,-78.125,70.3125,17.166158997622798
C3_2LLCC_21.bin,-2.920365347253448,-3.90625,-187.5,140.625,15.754499275302631
C3_2LLCC_23.bin,-2.6187826499590354,-3.90625,-93.75,78.125,15.588736562971922
C3_2LLCC_28.bin,-2.432065345123206,-3.90625,-74.21875,78.125,16.171314684544402
C3_2LLCC_27.bin,-2.657393676796684,-3.90625,-74.21875,70.3125,16.389465005377225
C3_2LLCC_24.bin,-2.5512734184103314,-3.90625,-78.125,74.21875,17.02442346928027
C3_2LLCC_29.bin,-2.412734633529369,-3.90625,-78.125,82.03125,17.43638056253392
C3_2LLCC_26.bin,-2.720456700131135,-3.90625,-70.3125,66.40625,15.783846314197545
C3_2LLCC_22.bin,-2.7166050907133052,-3.90625,-78.125,62.5,15.881134223901512
C3_2LLCC_3.bin,-3.124980388397122,-3.90625,-117.1875,101.5625,16.723114889537417
C3_2LLCC_6.bin,-3.0960153792220795,-3.90625,-148.4375,89.84375,17.27506293717508
C3_2LLCC_30.bin,-4.610794098709613,-7.8125,-156.25,148.4375,36.79462954355685
C3_2LLCC_4.bin,-2.998589077219172,-3.90625,-93.75,152.34375,17.65765173065185
C3_2LLCC_5.bin,-3.0970467463853892,-3.90625,-140.625,105.46875,17.323058056160153
C3_2LLCC_7.bin,-2.9221315635206158,-3.90625,-109.375,89.84375,14.954397303369381
C3_2LLCC_8.bin,-2.928427591249366,-3.90625,-109.375,136.71875,14.528132128174237
C3_2LLS_10.bin,-2.386912168847381,-3.90625,-101.5625,105.46875,5.0498495522437725
C3_2LLCC_9.bin,-2.829653089215935,-3.90625,-101.5625,93.75,15.879733921506489
C3_2LLS_1.bin,-2.3747893073153112,-3.90625,-113.28125,109.375,5.139265359182084
C3_2LLS_11.bin,-2.2432130321254493,-3.90625,-152.34375,140.625,5.076975529917936
C3_2LLS_15.bin,-2.3558289502937533,-3.90625,-93.75,89.84375,5.109562203464789
C3_2LLS_12.bin,-2.2667883665334383,-3.90625,-66.40625,82.03125,5.104875163102951
C3_2LLS_16.bin,-2.4614554025837334,-3.90625,-101.5625,101.5625,5.0837565597881875
C3_2LLS_14.bin,-2.3297420024414772,-3.90625,-121.09375,128.90625,5.119803950152403
C3_2LLS_13.bin,-2.3477002925032284,-3.90625,-109.375,97.65625,5.100467314169402
C3_2LLS_20.bin,-2.312316194744723,-3.90625,-85.9375,125.0,5.048472265497184
C3_2LLS_2.bin,-2.5289861209483395,-3.90625,-105.46875,85.9375,5.101891299177136
C3_2LLS_17.bin,-2.1847739715731707,-3.90625,-121.09375,109.375,5.062207382076279
C3_2LLS_18.bin,-2.2354324607525413,-3.90625,-117.1875,105.46875,5.081098508515862
C3_2LLS_19.bin,-2.2662808870087643,-3.90625,-82.03125,132.8125,5.089461922879118
C3_2LLS_21.bin,-2.335067607430204,-3.90625,-82.03125,70.3125,5.0809005007030414
C3_2LLS_23.bin,-2.442955644761245,-3.90625,-85.9375,101.5625,5.11936198784589
C3_2LLS_22.bin,-2.429078677712788,-3.90625,-82.03125,74.21875,5.087802089697729
C3_2LLS_25.bin,-2.212611118248033,-3.90625,-78.125,125.0,5.109368902452938
C3_2LLS_3.bin,-2.322484537368445,-3.90625,-101.5625,105.46875,5.0554120078622535
C3_2LLS_26.bin,-2.408011440724666,-3.90625,-101.5625,121.09375,5.100559526686466
C3_2LLS_24.bin,-2.3603224295029914,-3.90625,-97.65625,113.28125,5.114877370764145
C3_2LLS_27.bin,-2.4049200739203975,-3.90625,-109.375,82.03125,5.110384345848835
C3_2LLS_28.bin,-2.3632168989397195,-3.90625,-70.3125,66.40625,5.085772597736264
C3_2LLS_29.bin,-2.4669927503764426,-3.90625,-136.71875,128.90625,5.123180429387728
C3_2LLS_30.bin,-2.4608061100741043,-3.90625,-93.75,101.5625,5.0908359687010805
C3_2LLS_4.bin,-2.50089347649893,-3.90625,-128.90625,117.1875,5.061587966354542
C3_2LLS_6.bin,-2.45484371399591,-3.90625,-97.65625,128.90625,5.0378192981042345
C3_2LLS_8.bin,-2.4370870093342605,-3.90625,-82.03125,101.5625,5.029780238389544
C3_2LLS_5.bin,-2.492256167175591,-3.90625,-105.46875,160.15625,5.058605246727056
C3_2LLS_7.bin,-2.574924152008668,-3.90625,-101.5625,136.71875,5.024983370690837
C3_3CC_1.bin,-0.5112154959553405,0.0,-230.46875,207.03125,11.571472214598337
C3_3CC_11.bin,-0.545257253724023,0.0,-238.28125,222.65625,10.247862247321667
C3_2LLS_9.bin,-2.342179352824481,-3.90625,-97.65625,117.1875,5.041449899681619
C3_3CC_10.bin,-0.7015019562472297,0.0,-242.1875,226.5625,10.142027720336822
C3_3CC_14.bin,-0.5204419347037823,0.0,-183.59375,230.46875,10.182983394938447
C3_3CC_12.bin,-0.6404161106451693,0.0,-203.125,222.65625,10.242737787721213
C3_3CC_13.bin,-0.7492608972879319,0.0,-316.40625,343.75,10.249061828841702
C3_3CC_17.bin,-0.4877440796024428,0.0,-226.5625,214.84375,10.390072628200015
C3_3CC_18.bin,-0.5659990631185703,0.0,-230.46875,226.5625,10.391833281782674
C3_3CC_16.bin,-0.5412743793944992,0.0,-183.59375,171.875,10.401688907247344
C3_3CC_15.bin,-0.6216139747225284,0.0,-289.0625,242.1875,10.365914562927008
C3_3CC_2.bin,-0.43018949452657823,0.0,-261.71875,269.53125,10.583269496441082
C3_3CC_19.bin,-0.4966552481611911,0.0,-191.40625,277.34375,10.336452735469141
C3_3CC_20.bin,-0.5415673814295304,0.0,-152.34375,210.9375,10.248352078099824
C3_3CC_22.bin,-0.5706835796546488,0.0,-187.5,222.65625,10.326431880013573
C3_3CC_21.bin,-0.5706835796546488,0.0,-187.5,222.65625,10.326431880013573
C3_3CC_24.bin,-0.644416174427415,0.0,-304.6875,285.15625,10.45835225319278
C3_3CC_25.bin,-0.8176448375785489,0.0,-238.28125,218.75,10.608816185691609
C3_3CC_28.bin,-0.5146826867032095,0.0,-285.15625,285.15625,10.512232248831163
C3_3CC_27.bin,-0.5166125934406148,0.0,-261.71875,214.84375,10.3753391458499
C3_3CC_23.bin,-0.663765247482114,0.0,-273.4375,250.0,10.449002912920498
C3_3CC_26.bin,-0.5134591102049193,0.0,-171.875,234.375,10.614304130552492
C3_3CC_3.bin,-0.35051091178957927,0.0,-253.90625,226.5625,10.478938320718862
C3_3CC_30.bin,-0.4798631061988642,0.0,-292.96875,324.21875,10.599165662228765
C3_3CC_29.bin,-0.39962274089336547,0.0,-210.9375,265.625,10.59321002158211
C3_3CC_7.bin,-0.5805456374844182,0.0,-335.9375,250.0,10.370791266092693
C3_3CC_4.bin,-0.4518321875115013,0.0,-222.65625,214.84375,10.392392027442844
C3_3CC_5.bin,-0.433843034568727,0.0,-222.65625,207.03125,10.12274017110951
C3_3CC_6.bin,-0.686272101135689,0.0,-242.1875,210.9375,10.232661094122962
C3_3CC_8.bin,-0.5047729672090749,0.0,-238.28125,238.28125,10.301636147066803
C3_3CC_9.bin,-0.7892166081316837,0.0,-234.375,214.84375,10.171883324830223
C3_3LGCC_13.bin,-2.5803310162284436,-3.90625,-78.125,74.21875,17.698404583750477
C3_3LGCC_10.bin,-2.638347763180897,-3.90625,-78.125,74.21875,17.79065431770013
C3_3LGCC_15.bin,-2.644356258245937,-3.90625,-78.125,74.21875,17.82072998515756
C3_3LGCC_1.bin,-2.432368113892738,-3.90625,-78.125,74.21875,17.41281344221233
C3_3LGCC_14.bin,-2.4304452392041735,-3.90625,-85.9375,74.21875,17.749066948274407
C3_3LGCC_12.bin,-2.4336002851173895,-3.90625,-78.125,74.21875,17.78177462344011
C3_3LGCC_11.bin,-2.5409288838962105,-3.90625,-97.65625,97.65625,17.780255995731775
C3_3LGCC_16.bin,-2.3759597527779155,-3.90625,-132.8125,93.75,17.702375468434962
C3_3LGCC_17.bin,-2.479984069940345,-3.90625,-78.125,78.125,17.3147311118337
C3_3LGCC_19.bin,-2.1810899593193787,-3.90625,-97.65625,113.28125,17.469691736106398
C3_3LGCC_2.bin,-2.306350282642108,-3.90625,-89.84375,117.1875,17.522616968553898
C3_3LGCC_21.bin,-2.147852199134822,-3.90625,-85.9375,78.125,17.477731211131772
C3_3LGCC_18.bin,-2.1587475774748013,-3.90625,-82.03125,78.125,17.322454188634197
C3_3LGCC_20.bin,-2.1810899593193787,-3.90625,-97.65625,113.28125,17.469691736106398
C3_3LGCC_23.bin,-2.364930765509962,-3.90625,-78.125,74.21875,17.61494921276986
C3_3LGCC_22.bin,-2.393567612405769,-3.90625,-74.21875,74.21875,17.33946627420897
C3_3LGCC_25.bin,-2.4594665047699418,-3.90625,-89.84375,74.21875,17.49664640720286
C3_3LGCC_26.bin,-2.126843171884326,-3.90625,-121.09375,152.34375,17.480284453499014
C3_3LGCC_27.bin,-2.390857538916421,-3.90625,-93.75,105.46875,17.564594335904534
C3_3LGCC_28.bin,-2.1389316545109525,-3.90625,-78.125,78.125,17.62799763468212
C3_3LGCC_29.bin,-2.172419833768116,-3.90625,-89.84375,74.21875,17.554387491687077
C3_3LGCC_24.bin,-2.211380900370282,-3.90625,-85.9375,70.3125,17.549519789078563
C3_3LGCC_3.bin,-2.1984895921676704,-3.90625,-78.125,78.125,16.975093595819242
C3_3LGCC_30.bin,-2.084849338884897,-3.90625,-82.03125,78.125,17.909538631979743
C3_3LGCC_6.bin,-2.36641882517854,-3.90625,-85.9375,74.21875,18.013146926974628
C3_3LGCC_5.bin,-1.947167291954366,0.0,-179.6875,246.09375,17.310078718990265
C3_3LGCC_4.bin,-1.963753160484031,0.0,-78.125,70.3125,17.075328782886828
C3_3LGS_1.bin,-2.2645924139482245,-3.90625,-125.0,195.3125,4.461223651219814
C3_3LGCC_7.bin,-2.305972896020988,-3.90625,-85.9375,82.03125,17.790289938627485
C3_3LGCC_9.bin,-2.4786233684896604,-3.90625,-78.125,70.3125,17.346572202870657
C3_3LGCC_8.bin,-2.5217001370105643,-3.90625,-82.03125,74.21875,17.675243677006762
C3_3LGS_10.bin,-2.2388043281716805,-3.90625,-207.03125,246.09375,5.62679109680472
C3_3LGS_11.bin,-2.278169737582189,-3.90625,-132.8125,207.03125,5.578543684475315
C3_3LGS_14.bin,-2.2380167387015164,-3.90625,-226.5625,222.65625,5.6846700430305495
C3_3LGS_13.bin,-2.2802227051743076,-3.90625,-160.15625,136.71875,5.455037286252785
C3_3LGS_12.bin,-2.304838392141347,-3.90625,-117.1875,121.09375,5.565799302224308
C3_3LGS_15.bin,-2.266355895529732,-3.90625,-156.25,226.5625,5.697860719058082
C3_3LGS_16.bin,-2.42232908283381,-3.90625,-164.0625,261.71875,5.686128401798966
C3_3LGS_17.bin,-2.290975489190572,-3.90625,-191.40625,292.96875,5.686802335920425
C3_3LGS_18.bin,-2.197135141427066,-3.90625,-125.0,175.78125,5.695473875818751
C3_3LGS_19.bin,-2.3220653491236605,-3.90625,-218.75,199.21875,5.494680187796321
C3_3LGS_2.bin,-2.420514423563517,-3.90625,-179.6875,226.5625,5.441782791018476
C3_3LGS_20.bin,-2.124270614016752,-3.90625,-214.84375,253.90625,5.5178065955594
C3_3LGS_24.bin,-2.366847780157826,-3.90625,-226.5625,347.65625,5.574652426792098
C3_3LGS_22.bin,-2.200338630343407,-3.90625,-125.0,125.0,5.683742154070038
C3_3LGS_21.bin,-2.3411425162898505,-3.90625,-226.5625,273.4375,5.694284911008124
C3_3LGS_26.bin,-2.337877301611463,-3.90625,-101.5625,140.625,5.536729208538388
C3_3LGS_27.bin,-2.4015669586315007,-3.90625,-85.9375,132.8125,5.726870202791948
C3_3LGS_23.bin,-2.466824762543025,-3.90625,-117.1875,164.0625,5.710275368655514
C3_3LGS_29.bin,-2.399550323291726,-3.90625,-171.875,269.53125,5.7260710688344645
C3_3LGS_28.bin,-2.411854064746755,-3.90625,-121.09375,183.59375,5.709708022340601
C3_3LGS_30.bin,-2.395122085868955,-3.90625,-136.71875,152.34375,5.733422543057668
C3_3LGS_25.bin,-2.3593734935788704,-3.90625,-199.21875,199.21875,5.575130103982655
C3_3LGS_3.bin,-2.2867703239838044,-3.90625,-210.9375,300.78125,5.489457390221926
C3_3LGS_4.bin,-2.206578792350811,-3.90625,-160.15625,156.25,5.547914558633016
C3_3LGS_6.bin,-2.4517417991183796,-3.90625,-171.875,242.1875,5.791097310288887
C3_3LGS_5.bin,-2.445813781945629,-3.90625,-105.46875,136.71875,5.571231640855277
C3_3LGS_7.bin,-2.2912059841247965,-3.90625,-144.53125,187.5,5.789264250526518
C3_3LGS_8.bin,-2.3540549206389847,-3.90625,-187.5,277.34375,5.816427358147461
C3_3LLCC_10.bin,-1.9767003344079888,0.0,-74.21875,78.125,16.8990008822812
C3_3LLCC_12.bin,-2.3967910254604923,-3.90625,-125.0,97.65625,15.98227389712865
C3_3LLCC_11.bin,-2.5088303156238547,-3.90625,-89.84375,74.21875,16.45320402554945
C3_3LLCC_1.bin,-2.551192940518043,-3.90625,-148.4375,152.34375,17.3282417043065
C3_3LLCC_13.bin,-2.5585574490012064,-3.90625,-156.25,132.8125,16.54470893661526
C3_3LGS_9.bin,-2.413244847739703,-3.90625,-144.53125,222.65625,5.6120377561290065
C3_3LLCC_15.bin,-2.2374162798643926,-3.90625,-97.65625,82.03125,19.28571307230975
C3_3LLCC_17.bin,-2.5610866425675956,-3.90625,-160.15625,191.40625,16.22841396309235
C3_3LLCC_16.bin,-2.693979864237577,-3.90625,-125.0,101.5625,16.313879575395898
C3_3LLCC_14.bin,-2.4554332340903926,-3.90625,-82.03125,85.9375,16.30171070355689
C3_3LLCC_18.bin,-2.790177511040254,-3.90625,-85.9375,74.21875,17.43922568002613
C3_3LLCC_19.bin,-2.535905266338256,-3.90625,-74.21875,74.21875,14.77321966102864
C3_3LLCC_2.bin,-2.5620937882293426,-3.90625,-82.03125,97.65625,17.531674587787826
C3_3LLCC_20.bin,-2.3029823219167698,-3.90625,-89.84375,125.0,18.388380036431904
C3_3LLCC_21.bin,-2.3029823219167698,-3.90625,-89.84375,125.0,18.388380036431904
C3_3LLCC_22.bin,-2.623017896708066,-3.90625,-82.03125,74.21875,17.90229800727271
C3_3LLCC_23.bin,-2.3947611073617963,-3.90625,-82.03125,78.125,17.87500815681496
C3_3LLCC_26.bin,-2.359302391751703,-3.90625,-66.40625,70.3125,13.378316464913661
C3_3LLCC_25.bin,-2.286312850139776,-3.90625,-93.75,78.125,17.80865532836083
C3_3LLCC_3.bin,-2.849762014214815,-3.90625,-97.65625,101.5625,18.202854166141087
C3_3LLCC_29.bin,-2.4168034551225017,-3.90625,-62.5,66.40625,13.416220292619336
C3_3LLCC_24.bin,-2.3474463574062012,-3.90625,-82.03125,93.75,18.01197135514519
C3_3LLCC_27.bin,-2.4758507878995055,-3.90625,-66.40625,62.5,13.693363697516869
C3_3LLCC_4.bin,-2.850111663309952,-3.90625,-97.65625,93.75,16.680409609758645
C3_3LLCC_6.bin,-2.6361506385875435,-3.90625,-78.125,82.03125,16.8610230804651
C3_3LLCC_30.bin,-2.178601786037894,-3.90625,-70.3125,58.59375,13.683792110704996
C3_3LLCC_5.bin,-2.532531836241597,-3.90625,-74.21875,70.3125,16.40379825633131
C3_3LLCC_9.bin,-2.4095077044502253,-3.90625,-109.375,113.28125,16.733423484764657
C3_3LLCC_7.bin,-2.4680041934013706,-3.90625,-78.125,74.21875,16.738535514548623
C3_3LLCC_8.bin,-2.3951107564569334,-3.90625,-89.84375,89.84375,17.160678887168732
C3_3LLS_1.bin,-2.3866269801999507,-3.90625,-160.15625,250.0,5.344869070277784
C3_3LLS_11.bin,-2.16512720845088,-3.90625,-207.03125,253.90625,4.782271912614402
C3_3LLS_10.bin,-2.2954041172827235,-3.90625,-152.34375,191.40625,4.82199769938108
C3_3LLS_17.bin,-2.3351262078372104,-3.90625,-183.59375,164.0625,4.986726592505447
C3_3LLS_12.bin,-2.3719764877790115,-3.90625,-148.4375,207.03125,4.797027387451857
C3_3LLS_15.bin,-2.4283407032538897,-3.90625,-109.375,167.96875,4.846112595612996
C3_3LLS_19.bin,-2.5018201442683887,-3.90625,-160.15625,191.40625,4.807788067907693
C3_3LLS_16.bin,-2.3710447413076126,-3.90625,-167.96875,300.78125,4.6131142447251605
C3_3LLS_13.bin,-2.2725995735615565,-3.90625,-207.03125,343.75,4.784410195655818
C3_3LLS_14.bin,-2.2651073161911195,-3.90625,-140.625,144.53125,4.794549537361308
C3_3LLS_18.bin,-2.3097955959046947,-3.90625,-132.8125,164.0625,4.899645332346934
C3_3LLS_20.bin,-2.438605150545102,-3.90625,-125.0,191.40625,4.8012791717998065
C3_3LLS_22.bin,-2.2166072753364783,-3.90625,-152.34375,199.21875,4.935847592766345
C3_3LLS_2.bin,-2.475733587085493,-3.90625,-164.0625,210.9375,5.347310890345854
C3_3LLS_21.bin,-2.394309493558468,-3.90625,-292.96875,398.4375,4.819991565660545
C3_3LLS_23.bin,-2.353221622851356,-3.90625,-203.125,183.59375,4.820092704534192
C3_3LLS_24.bin,-2.2636887956721883,-3.90625,-140.625,179.6875,4.783615090643746
C3_3LLS_25.bin,-2.302544772211123,-3.90625,-105.46875,117.1875,4.796395947914675
C3_3LLS_26.bin,-2.2376557601943583,-3.90625,-125.0,140.625,4.873197967130295
C3_3LLS_27.bin,-2.2921814855667604,-3.90625,-175.78125,164.0625,4.954274586791176
C3_3LLS_29.bin,-2.358719122367301,-3.90625,-117.1875,203.125,4.927990249425906
C3_3LLS_5.bin,-2.3124974653370622,-3.90625,-164.0625,253.90625,4.881876336557805
C3_3LLS_28.bin,-2.358719122367301,-3.90625,-117.1875,203.125,4.927990249425906
C3_3LLS_30.bin,-2.2205858523028215,-3.90625,-125.0,160.15625,4.8120697045248395
C3_3LLS_3.bin,-2.3345359064039677,-3.90625,-164.0625,207.03125,5.481187796122865
C3_3LLS_4.bin,-2.3574267880581234,-3.90625,-210.9375,175.78125,4.8638864979449
C3_3LLS_6.bin,-2.340699106543503,-3.90625,-148.4375,203.125,4.775480486058617
C3_3LLS_7.bin,-2.3698137420911016,-3.90625,-167.96875,269.53125,4.791763059069389
C3_BG2_1.bin,-2.481700280526868,-3.90625,-19.53125,19.53125,4.228050990625327
C3_3LLS_9.bin,-2.302461559633174,-3.90625,-203.125,199.21875,4.808377464994295
C3_BG2_12.bin,-2.3216516302501966,-3.90625,-23.4375,23.4375,4.5127783190818525
C3_3LLS_8.bin,-2.4128342542212797,-3.90625,-144.53125,234.375,4.770149113461576
C3_BG2_10.bin,-2.2175218323551555,-3.90625,-23.4375,19.53125,4.375672599541607
C3_BG2_11.bin,-2.176655861855907,-3.90625,-23.4375,19.53125,4.516955318775944
C3_BG2_14.bin,-2.385926510001536,-3.90625,-27.34375,23.4375,4.430961062064399
C3_BG2_13.bin,-2.33643768494601,-3.90625,-23.4375,19.53125,4.232097164258236
C3_BG2_17.bin,-2.360919762985075,-3.90625,-23.4375,19.53125,4.495218177593184
C3_BG2_15.bin,-2.3188259186243556,-3.90625,-27.34375,19.53125,4.441691177953435
C3_BG2_19.bin,-2.2634856475945666,-3.90625,-27.34375,19.53125,4.350962816587649
C3_BG2_2.bin,-2.3293802425955588,-3.90625,-23.4375,19.53125,4.2821166407325135
C3_BG2_18.bin,-2.2861831479056023,-3.90625,-23.4375,19.53125,4.326136869698232
C3_BG2_20.bin,-2.358231176311629,-3.90625,-23.4375,19.53125,5.127366676313138
C3_BG2_16.bin,-2.4263092224776734,-3.90625,-23.4375,19.53125,4.484024564058506
C3_BG2_21.bin,-2.396628116329015,-3.90625,-23.4375,19.53125,5.285837375717627
C3_BG2_22.bin,-2.364735040150561,-3.90625,-23.4375,19.53125,4.791865061779215
C3_BG2_24.bin,-2.452569236865308,-3.90625,-23.4375,19.53125,4.708649752265516
C3_BG2_23.bin,-2.4469076562097456,-3.90625,-23.4375,15.625,4.678409629453069
C3_BG2_26.bin,-2.401663453968371,-3.90625,-23.4375,15.625,4.703990946834546
C3_BG2_25.bin,-2.4069433506396325,-3.90625,-23.4375,19.53125,4.704761046912387
